code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage
IN-PIN,364270,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364275,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364280,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364290,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364295,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364310,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364313,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364320,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364330,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364505,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364510,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364515,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364521,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364522,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364525,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364530,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364710,PostalCode,Botad,LGD,676,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,22.111237,71.675173,inherited:District,71.390706,21.690953,72.041366,22.402505,SOI_Districts,2023-12-11
IN-PIN,364720,PostalCode,Botad,LGD,676,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,22.111237,71.675173,inherited:District,71.390706,21.690953,72.041366,22.402505,SOI_Districts,2023-12-11
IN-PIN,364730,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,364740,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364750,PostalCode,Botad,LGD,676,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,22.111237,71.675173,inherited:District,71.390706,21.690953,72.041366,22.402505,SOI_Districts,2023-12-11
IN-PIN,364760,PostalCode,Bhavnagar,LGD,443,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.567255,71.890807,inherited:District,71.477931,20.995849,72.361194,22.130320,SOI_Districts,2023-12-11
IN-PIN,364765,PostalCode,Botad,LGD,676,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,22.111237,71.675173,inherited:District,71.390706,21.690953,72.041366,22.402505,SOI_Districts,2023-12-11
IN-PIN,365220,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365410,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365421,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365430,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365435,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365440,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365450,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365455,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365456,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365460,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365480,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365535,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365540,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365541,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365550,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365555,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365560,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365601,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365610,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365620,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365630,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365635,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365640,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365645,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365650,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,365730,PostalCode,Amreli,LGD,439,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,21.425061,71.242250,inherited:District,70.735804,20.794774,71.677370,22.041269,SOI_Districts,2023-12-11
IN-PIN,370001,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370015,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370020,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370030,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370040,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370105,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370110,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370115,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370130,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370135,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370140,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370145,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370150,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370155,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370160,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370165,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370201,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370205,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370210,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370405,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370410,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370415,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370421,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370425,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370427,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370430,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370435,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370445,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370450,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370455,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370460,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370465,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370475,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370485,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370490,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370510,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370601,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370605,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370610,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370615,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370620,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370625,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370627,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370630,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370640,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370645,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370650,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370655,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370660,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
IN-PIN,370665,PostalCode,Kachchh,LGD,449,,02Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.02Sep2026.csv.7z,23.649743,69.939927,inherited:District,68.177512,22.773679,71.762720,24.688725,SOI_Districts,2023-12-11
