code_scheme,area_code,area_level,area_name,parent_scheme,parent_code,parent_level,census_2011_code,snapshot_date,source_url,latitude,longitude,point_method,bbox_west,bbox_south,bbox_east,bbox_north,geometry_source,boundary_vintage,has_polygon,same_as
IN-PIN,520011,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,520012,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,520015,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521002,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521003,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521004,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521101,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521102,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521104,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521105,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521106,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521107,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521108,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521109,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521110,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521111,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521120,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521121,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521122,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521125,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521126,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521130,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521131,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521132,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521133,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521134,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521135,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521136,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521137,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521138,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521139,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521148,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521149,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521150,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521151,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521153,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521156,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521157,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521158,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521162,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521163,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521164,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521165,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521170,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521175,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521178,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521180,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521181,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521182,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521183,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521184,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521185,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521190,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521202,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521207,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521211,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521212,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521213,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521214,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521215,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521225,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521226,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521227,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521228,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521229,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521230,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521231,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521235,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521241,PostalCode,Ntr,LGD,749,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521245,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521246,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521247,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521250,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521256,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521260,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521261,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521263,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521286,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521301,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521311,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521312,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521321,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521322,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521323,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521324,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521325,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521326,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521327,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521328,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521329,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521330,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521331,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521332,PostalCode,Krishna,LGD,510,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,16.555707,80.797994,inherited:District,79.998762,15.705221,81.554631,17.153072,SOI_Districts,2023-12-11,false,
IN-PIN,521333,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521340,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521343,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
IN-PIN,521344,PostalCode,Eluru,LGD,748,District,,03Sep2026,https://github.com/ramSeraph/opendata/releases/download/lgd-latest-extra1/pincode_villages.03Sep2026.csv.7z,15.753511,79.962484,inherited:State,76.760569,12.624011,84.761464,19.166913,SOI_States,2023-12-11,false,
